id,session,session_seq,visit_id,trial,trial_type,button_pressed,HIT,MISS,FA,CR,correct,response_time
334,1,1,334_1_2024-05-07,4,0,0,0,0,0,1,1,2433
334,1,1,334_1_2024-05-07,5,1,0,0,1,0,0,0,4818
334,1,1,334_1_2024-05-07,6,1,0,0,1,0,0,0,4068
334,1,1,334_1_2024-05-07,7,0,1,0,0,1,0,0,3802
334,1,1,334_1_2024-05-07,8,1,1,1,0,0,0,1,4857
334,1,1,334_1_2024-05-07,9,0,0,0,0,0,1,1,1668
334,1,1,334_1_2024-05-07,10,1,1,1,0,0,0,1,1402
334,2,2,334_2_2024-05-07,1,0,0,0,0,0,1,1,1951
334,2,2,334_2_2024-05-07,2,1,1,1,0,0,0,1,2518
334,2,2,334_2_2024-05-07,3,0,1,0,0,1,0,0,5052
334,2,2,334_2_2024-05-07,4,0,0,0,0,0,1,1,1667
334,2,2,334_2_2024-05-07,5,0,0,0,0,0,1,1,3099
334,2,2,334_2_2024-05-07,6,1,1,1,0,0,0,1,2017
334,2,2,334_2_2024-05-07,7,1,1,1,0,0,0,1,3238
334,2,2,334_2_2024-05-07,8,1,1,1,0,0,0,1,3717
334,2,2,334_2_2024-05-07,9,0,0,0,0,0,1,1,1869
334,2,2,334_2_2024-05-07,10,1,0,0,1,0,0,0,6936
334,3,3,334_3_2024-05-07,1,0,0,0,0,0,1,1,3219
334,3,3,334_3_2024-05-07,2,0,1,0,0,1,0,0,4151
334,3,3,334_3_2024-05-07,3,0,0,0,0,0,1,1,2838
334,3,3,334_3_2024-05-07,4,1,0,0,1,0,0,0,3417
334,3,3,334_3_2024-05-07,5,0,1,0,0,1,0,0,2036
334,3,3,334_3_2024-05-07,6,1,1,1,0,0,0,1,8338
334,3,3,334_3_2024-05-07,7,1,1,1,0,0,0,1,1418
334,3,3,334_3_2024-05-07,8,0,0,0,0,0,1,1,2602
334,3,3,334_3_2024-05-07,9,1,1,1,0,0,0,1,1332
334,3,3,334_3_2024-05-07,10,1,1,1,0,0,0,1,2051
335,1,1,335_1_2024-05-13,1,0,0,0,0,0,1,1,2653
335,1,1,335_1_2024-05-13,2,0,0,0,0,0,1,1,2869
335,1,1,335_1_2024-05-13,3,0,0,0,0,0,1,1,2296
335,1,1,335_1_2024-05-13,4,1,1,1,0,0,0,1,1517
335,1,1,335_1_2024-05-13,5,1,0,0,1,0,0,0,1567
335,1,1,335_1_2024-05-13,6,0,0,0,0,0,1,1,5619
335,1,1,335_1_2024-05-13,7,0,0,0,0,0,1,1,1149
335,1,1,335_1_2024-05-13,8,1,0,0,1,0,0,0,1451
335,1,1,335_1_2024-05-13,9,1,0,0,1,0,0,0,5836
335,1,1,335_1_2024-05-13,10,1,0,0,1,0,0,0,3702
335,2,2,335_2_2024-05-13,1,0,0,0,0,0,1,1,1553
335,2,2,335_2_2024-05-13,2,1,1,1,0,0,0,1,3835
335,2,2,335_2_2024-05-13,3,0,0,0,0,0,1,1,2884
335,2,2,335_2_2024-05-13,4,0,0,0,0,0,1,1,1467
335,2,2,335_2_2024-05-13,5,1,0,0,1,0,0,0,3253
335,2,2,335_2_2024-05-13,6,0,0,0,0,0,1,1,2200
335,2,2,335_2_2024-05-13,7,1,0,0,1,0,0,0,2367
335,2,2,335_2_2024-05-13,8,1,0,0,1,0,0,0,2518
335,2,2,335_2_2024-05-13,9,1,0,0,1,0,0,0,1666
335,2,2,335_2_2024-05-13,10,0,0,0,0,0,1,1,4353
335,3,3,335_3_2024-05-13,1,1,1,1,0,0,0,1,1952
335,3,3,335_3_2024-05-13,2,0,0,0,0,0,1,1,1434
335,3,3,335_3_2024-05-13,3,1,1,1,0,0,0,1,1400
335,3,3,335_3_2024-05-13,4,0,0,0,0,0,1,1,1368
335,3,3,335_3_2024-05-13,5,1,0,0,1,0,0,0,2435
335,3,3,335_3_2024-05-13,6,1,0,0,1,0,0,0,3501
335,3,3,335_3_2024-05-13,7,0,0,0,0,0,1,1,1200
335,3,3,335_3_2024-05-13,8,0,0,0,0,0,1,1,1969
335,3,3,335_3_2024-05-13,9,0,0,0,0,0,1,1,3318
335,3,3,335_3_2024-05-13,10,1,1,1,0,0,0,1,2567
336,1,1,336_1_2024-05-23,1,0,0,0,0,0,1,1,1971
336,1,1,336_1_2024-05-23,2,0,0,0,0,0,1,1,1552
336,1,1,336_1_2024-05-23,3,1,1,1,0,0,0,1,3695
336,1,1,336_1_2024-05-23,4,0,0,0,0,0,1,1,1483
336,1,1,336_1_2024-05-23,5,1,0,0,1,0,0,0,2369
336,1,1,336_1_2024-05-23,6,0,0,0,0,0,1,1,1417
336,1,1,336_1_2024-05-23,7,1,0,0,1,0,0,0,1599
336,1,1,336_1_2024-05-23,8,0,0,0,0,0,1,1,3837
336,1,1,336_1_2024-05-23,9,1,1,1,0,0,0,1,2268
336,1,1,336_1_2024-05-23,10,1,1,1,0,0,0,1,2316
336,2,2,336_2_2024-05-23,1,0,0,0,0,0,1,1,2518
336,2,2,336_2_2024-05-23,2,0,0,0,0,0,1,1,3052
336,2,2,336_2_2024-05-23,3,1,0,0,1,0,0,0,2817
336,2,2,336_2_2024-05-23,4,1,0,0,1,0,0,0,2755
336,2,2,336_2_2024-05-23,5,0,0,0,0,0,1,1,2600
336,2,2,336_2_2024-05-23,6,1,0,0,1,0,0,0,2088
336,2,2,336_2_2024-05-23,7,0,0,0,0,0,1,1,3836
336,2,2,336_2_2024-05-23,8,1,0,0,1,0,0,0,2101
336,2,2,336_2_2024-05-23,9,0,0,0,0,0,1,1,2934
336,2,2,336_2_2024-05-23,10,1,1,1,0,0,0,1,2082
336,3,3,336_3_2024-05-23,1,0,0,0,0,0,1,1,2300
336,3,3,336_3_2024-05-23,2,0,0,0,0,0,1,1,2669
336,3,3,336_3_2024-05-23,3,1,1,1,0,0,0,1,2035
336,3,3,336_3_2024-05-23,4,0,0,0,0,0,1,1,2151
336,3,3,336_3_2024-05-23,5,1,0,0,1,0,0,0,1883
336,3,3,336_3_2024-05-23,6,1,1,1,0,0,0,1,2421
336,3,3,336_3_2024-05-23,7,1,1,1,0,0,0,1,1534
336,3,3,336_3_2024-05-23,8,1,1,1,0,0,0,1,2868
336,3,3,336_3_2024-05-23,9,0,0,0,0,0,1,1,2432
336,3,3,336_3_2024-05-23,10,0,0,0,0,0,1,1,1767
337,1,1,337_1_2024-07-24,1,0,0,0,0,0,1,1,2830
337,1,1,337_1_2024-07-24,2,1,0,0,1,0,0,0,2017
337,1,1,337_1_2024-07-24,3,0,0,0,0,0,1,1,4798
337,1,1,337_1_2024-07-24,4,1,1,1,0,0,0,1,9591
337,1,1,337_1_2024-07-24,5,1,0,0,1,0,0,0,1800
337,1,1,337_1_2024-07-24,6,0,0,0,0,0,1,1,1918
337,1,1,337_1_2024-07-24,7,1,1,1,0,0,0,1,3303
337,1,1,337_1_2024-07-24,8,0,0,0,0,0,1,1,2185
337,1,1,337_1_2024-07-24,9,0,0,0,0,0,1,1,3197
337,1,1,337_1_2024-07-24,10,1,0,0,1,0,0,0,3601
337,2,2,337_2_2024-07-24,1,1,0,0,1,0,0,0,4840
337,2,2,337_2_2024-07-24,2,0,0,0,0,0,1,1,2035
337,2,2,337_2_2024-07-24,3,0,0,0,0,0,1,1,3103
337,2,2,337_2_2024-07-24,4,1,0,0,1,0,0,0,2656
337,2,2,337_2_2024-07-24,5,1,0,0,1,0,0,0,1770
337,2,2,337_2_2024-07-24,6,1,0,0,1,0,0,0,1718
337,2,2,337_2_2024-07-24,7,0,0,0,0,0,1,1,3789
337,2,2,337_2_2024-07-24,8,0,0,0,0,0,1,1,1874
337,2,2,337_2_2024-07-24,9,0,0,0,0,0,1,1,1612
337,2,2,337_2_2024-07-24,10,1,0,0,1,0,0,0,2568
337,3,3,337_3_2024-07-24,1,1,1,1,0,0,0,1,3004
337,3,3,337_3_2024-07-24,2,0,0,0,0,0,1,1,2535
337,3,3,337_3_2024-07-24,3,0,0,0,0,0,1,1,2158
337,3,3,337_3_2024-07-24,4,0,0,0,0,0,1,1,2633
337,3,3,337_3_2024-07-24,5,1,1,1,0,0,0,1,1699
337,3,3,337_3_2024-07-24,6,0,0,0,0,0,1,1,1652
337,3,3,337_3_2024-07-24,7,1,0,0,1,0,0,0,2997
337,3,3,337_3_2024-07-24,8,1,0,0,1,0,0,0,5862
337,3,3,337_3_2024-07-24,9,0,1,0,0,1,0,0,2232
337,3,3,337_3_2024-07-24,10,1,0,0,1,0,0,0,2111
338,1,1,338_1_2024-07-15,1,1,0,0,1,0,0,0,2750
338,1,1,338_1_2024-07-15,2,1,0,0,1,0,0,0,2712
338,1,1,338_1_2024-07-15,3,1,1,1,0,0,0,1,1897
338,1,1,338_1_2024-07-15,4,1,1,1,0,0,0,1,1461
338,1,1,338_1_2024-07-15,5,0,0,0,0,0,1,1,2666
338,1,1,338_1_2024-07-15,6,1,0,0,1,0,0,0,3252
338,1,1,338_1_2024-07-15,7,0,1,0,0,1,0,0,2894
338,1,1,338_1_2024-07-15,8,0,0,0,0,0,1,1,2184
338,1,1,338_1_2024-07-15,9,0,0,0,0,0,1,1,2031
338,1,1,338_1_2024-07-15,10,0,0,0,0,0,1,1,2184
338,2,2,338_2_2024-07-15,1,1,0,0,1,0,0,0,5326
338,2,2,338_2_2024-07-15,2,0,0,0,0,0,1,1,2195
338,2,2,338_2_2024-07-15,3,0,1,0,0,1,0,0,2562
338,2,2,338_2_2024-07-15,4,0,0,0,0,0,1,1,1685
338,2,2,338_2_2024-07-15,5,1,1,1,0,0,0,1,2269
338,2,2,338_2_2024-07-15,6,0,0,0,0,0,1,1,2234
338,2,2,338_2_2024-07-15,7,1,1,1,0,0,0,1,2528
338,2,2,338_2_2024-07-15,8,1,1,1,0,0,0,1,1309
338,2,2,338_2_2024-07-15,9,0,0,0,0,0,1,1,2103
338,2,2,338_2_2024-07-15,10,1,1,1,0,0,0,1,2839
338,3,3,338_3_2024-07-15,1,1,1,1,0,0,0,1,3387
338,3,3,338_3_2024-07-15,2,0,0,0,0,0,1,1,2085
338,3,3,338_3_2024-07-15,3,0,0,0,0,0,1,1,2016
338,3,3,338_3_2024-07-15,4,1,1,1,0,0,0,1,2174
338,3,3,338_3_2024-07-15,5,0,0,0,0,0,1,1,2387
338,3,3,338_3_2024-07-15,6,0,1,0,0,1,0,0,3605
338,3,3,338_3_2024-07-15,7,0,0,0,0,0,1,1,1750
338,3,3,338_3_2024-07-15,8,1,1,1,0,0,0,1,1864
338,3,3,338_3_2024-07-15,9,1,1,1,0,0,0,1,2114
338,3,3,338_3_2024-07-15,10,1,1,1,0,0,0,1,3553
339,1,1,339_1_2024-07-22,1,1,1,1,0,0,0,1,1434
339,1,1,339_1_2024-07-22,2,0,0,0,0,0,1,1,1233
339,1,1,339_1_2024-07-22,3,0,0,0,0,0,1,1,1298
339,1,1,339_1_2024-07-22,4,1,1,1,0,0,0,1,1019
339,1,1,339_1_2024-07-22,5,1,1,1,0,0,0,1,2841
339,1,1,339_1_2024-07-22,6,0,0,0,0,0,1,1,1417
339,1,1,339_1_2024-07-22,7,0,0,0,0,0,1,1,1486
339,1,1,339_1_2024-07-22,8,1,1,1,0,0,0,1,1102
339,1,1,339_1_2024-07-22,9,0,0,0,0,0,1,1,1368
339,1,1,339_1_2024-07-22,10,1,1,1,0,0,0,1,933
339,2,2,339_2_2024-07-22,1,1,1,1,0,0,0,1,1445
339,2,2,339_2_2024-07-22,2,1,1,1,0,0,0,1,1252
339,2,2,339_2_2024-07-22,3,0,0,0,0,0,1,1,1310
339,2,2,339_2_2024-07-22,4,1,0,0,1,0,0,0,1183
339,2,2,339_2_2024-07-22,5,0,0,0,0,0,1,1,1071
339,2,2,339_2_2024-07-22,6,1,1,1,0,0,0,1,935
339,2,2,339_2_2024-07-22,7,0,0,0,0,0,1,1,1167
339,2,2,339_2_2024-07-22,8,0,0,0,0,0,1,1,1286
339,2,2,339_2_2024-07-22,9,0,0,0,0,0,1,1,1355
339,2,2,339_2_2024-07-22,10,1,1,1,0,0,0,1,1033
339,3,3,339_3_2024-07-22,1,0,0,0,0,0,1,1,1261
339,3,3,339_3_2024-07-22,2,0,0,0,0,0,1,1,1152
339,3,3,339_3_2024-07-22,3,0,0,0,0,0,1,1,1376
339,3,3,339_3_2024-07-22,4,1,1,1,0,0,0,1,999
339,3,3,339_3_2024-07-22,5,1,1,1,0,0,0,1,1161
339,3,3,339_3_2024-07-22,6,0,0,0,0,0,1,1,1687
339,3,3,339_3_2024-07-22,7,1,1,1,0,0,0,1,954
339,3,3,339_3_2024-07-22,8,0,0,0,0,0,1,1,1282
339,3,3,339_3_2024-07-22,9,1,1,1,0,0,0,1,1145
339,3,3,339_3_2024-07-22,10,1,0,0,1,0,0,0,1184
340,1,1,340_1_2024-07-30,1,1,0,0,1,0,0,0,3134
340,1,1,340_1_2024-07-30,2,1,1,1,0,0,0,1,2033
340,1,1,340_1_2024-07-30,3,1,0,0,1,0,0,0,2382
340,1,1,340_1_2024-07-30,4,1,0,0,1,0,0,0,4635
340,1,1,340_1_2024-07-30,5,0,0,0,0,0,1,1,3806
340,1,1,340_1_2024-07-30,6,0,0,0,0,0,1,1,4551
340,1,1,340_1_2024-07-30,7,0,0,0,0,0,1,1,2035
340,1,1,340_1_2024-07-30,8,0,1,0,0,1,0,0,1425
340,1,1,340_1_2024-07-30,9,1,0,0,1,0,0,0,1250
340,1,1,340_1_2024-07-30,10,0,0,0,0,0,1,1,4565
340,2,2,340_2_2024-07-30,1,1,0,0,1,0,0,0,1605
340,2,2,340_2_2024-07-30,2,1,0,0,1,0,0,0,1226
340,2,2,340_2_2024-07-30,3,0,1,0,0,1,0,0,2812
340,2,2,340_2_2024-07-30,4,1,0,0,1,0,0,0,1469
340,2,2,340_2_2024-07-30,5,0,0,0,0,0,1,1,2055
340,2,2,340_2_2024-07-30,6,1,0,0,1,0,0,0,1891
340,2,2,340_2_2024-07-30,7,0,0,0,0,0,1,1,1501
340,2,2,340_2_2024-07-30,8,0,0,0,0,0,1,1,2725
340,2,2,340_2_2024-07-30,9,0,1,0,0,1,0,0,6214
340,2,2,340_2_2024-07-30,10,1,0,0,1,0,0,0,2025
340,3,3,340_3_2024-07-30,1,1,0,0,1,0,0,0,1400
340,3,3,340_3_2024-07-30,2,1,0,0,1,0,0,0,1216
340,3,3,340_3_2024-07-30,3,1,0,0,1,0,0,0,2866
340,3,3,340_3_2024-07-30,4,0,0,0,0,0,1,1,3919
340,3,3,340_3_2024-07-30,5,1,1,1,0,0,0,1,1990
340,3,3,340_3_2024-07-30,6,0,0,0,0,0,1,1,1434
340,3,3,340_3_2024-07-30,7,0,1,0,0,1,0,0,1384
340,3,3,340_3_2024-07-30,8,1,0,0,1,0,0,0,1050
340,3,3,340_3_2024-07-30,9,0,0,0,0,0,1,1,1791
340,3,3,340_3_2024-07-30,10,0,0,0,0,0,1,1,1315
341,1,1,341_1_2024-08-12,1,0,1,0,0,1,0,0,866
341,1,1,341_1_2024-08-12,2,1,1,1,0,0,0,1,5557
341,1,1,341_1_2024-08-12,3,1,1,1,0,0,0,1,1261
341,1,1,341_1_2024-08-12,4,0,1,0,0,1,0,0,2412
341,1,1,341_1_2024-08-12,5,0,0,0,0,0,1,1,3086
341,1,1,341_1_2024-08-12,6,1,0,0,1,0,0,0,2080
341,1,1,341_1_2024-08-12,7,0,0,0,0,0,1,1,9320
341,1,1,341_1_2024-08-12,8,0,0,0,0,0,1,1,1725
341,1,1,341_1_2024-08-12,9,1,0,0,1,0,0,0,1469
341,1,1,341_1_2024-08-12,10,1,0,0,1,0,0,0,11259
341,2,2,341_2_2024-08-12,1,0,1,0,0,1,0,0,3216
341,2,2,341_2_2024-08-12,2,1,0,0,1,0,0,0,4852
341,2,2,341_2_2024-08-12,3,1,0,0,1,0,0,0,3053
341,2,2,341_2_2024-08-12,4,0,1,0,0,1,0,0,1550
341,2,2,341_2_2024-08-12,5,1,0,0,1,0,0,0,1344
341,2,2,341_2_2024-08-12,6,0,0,0,0,0,1,1,3200
341,2,2,341_2_2024-08-12,7,1,0,0,1,0,0,0,1225
341,2,2,341_2_2024-08-12,8,0,0,0,0,0,1,1,1294
341,2,2,341_2_2024-08-12,9,0,0,0,0,0,1,1,1310
341,2,2,341_2_2024-08-12,10,1,0,0,1,0,0,0,1385
341,3,3,341_3_2024-08-12,1,1,0,0,1,0,0,0,3008
341,3,3,341_3_2024-08-12,2,1,0,0,1,0,0,0,1591
341,3,3,341_3_2024-08-12,3,0,0,0,0,0,1,1,1534
341,3,3,341_3_2024-08-12,4,1,0,0,1,0,0,0,1520
341,3,3,341_3_2024-08-12,5,0,0,0,0,0,1,1,1368
341,3,3,341_3_2024-08-12,6,0,1,0,0,1,0,0,3000
341,3,3,341_3_2024-08-12,7,0,0,0,0,0,1,1,1229
341,3,3,341_3_2024-08-12,8,1,0,0,1,0,0,0,1594
341,3,3,341_3_2024-08-12,9,1,1,1,0,0,0,1,1355
341,3,3,341_3_2024-08-12,10,0,0,0,0,0,1,1,1219
342,1,1,342_1_2024-08-19,1,0,1,0,0,1,0,0,3153
342,1,1,342_1_2024-08-19,2,0,0,0,0,0,1,1,1347
342,1,1,342_1_2024-08-19,3,1,0,0,1,0,0,0,3003
342,1,1,342_1_2024-08-19,4,0,0,0,0,0,1,1,3529
342,1,1,342_1_2024-08-19,5,1,1,1,0,0,0,1,1676
342,1,1,342_1_2024-08-19,6,1,1,1,0,0,0,1,4364
342,1,1,342_1_2024-08-19,7,1,1,1,0,0,0,1,2256
342,1,1,342_1_2024-08-19,8,0,0,0,0,0,1,1,2179
342,1,1,342_1_2024-08-19,9,1,1,1,0,0,0,1,1716
342,1,1,342_1_2024-08-19,10,0,0,0,0,0,1,1,1433
342,2,2,342_2_2024-08-19,1,1,1,1,0,0,0,1,2718
342,2,2,342_2_2024-08-19,2,0,0,0,0,0,1,1,1560
342,2,2,342_2_2024-08-19,3,0,0,0,0,0,1,1,1834
342,2,2,342_2_2024-08-19,4,0,0,0,0,0,1,1,2396
342,2,2,342_2_2024-08-19,5,0,0,0,0,0,1,1,2046
342,2,2,342_2_2024-08-19,6,1,0,0,1,0,0,0,2205
342,2,2,342_2_2024-08-19,7,0,0,0,0,0,1,1,3639
342,2,2,342_2_2024-08-19,8,1,0,0,1,0,0,0,1251
342,2,2,342_2_2024-08-19,9,1,1,1,0,0,0,1,1776
342,2,2,342_2_2024-08-19,10,1,0,0,1,0,0,0,1807
342,3,3,342_3_2024-08-19,1,1,1,1,0,0,0,1,2135
342,3,3,342_3_2024-08-19,2,0,0,0,0,0,1,1,1216
342,3,3,342_3_2024-08-19,3,0,0,0,0,0,1,1,2112
342,3,3,342_3_2024-08-19,4,0,0,0,0,0,1,1,1658
342,3,3,342_3_2024-08-19,5,1,0,0,1,0,0,0,1750
342,3,3,342_3_2024-08-19,6,1,0,0,1,0,0,0,1463
342,3,3,342_3_2024-08-19,7,1,0,0,1,0,0,0,2518
342,3,3,342_3_2024-08-19,8,0,0,0,0,0,1,1,1470
342,3,3,342_3_2024-08-19,9,1,1,1,0,0,0,1,1659
342,3,3,342_3_2024-08-19,10,0,0,0,0,0,1,1,1493
343,1,1,343_1_2024-08-29,1,0,0,0,0,0,1,1,1603
343,1,1,343_1_2024-08-29,2,0,1,0,0,1,0,0,2101
343,1,1,343_1_2024-08-29,3,1,0,0,1,0,0,0,1532
343,1,1,343_1_2024-08-29,4,0,0,0,0,0,1,1,1678
343,1,1,343_1_2024-08-29,5,1,1,1,0,0,0,1,1602
343,1,1,343_1_2024-08-29,6,1,1,1,0,0,0,1,2789
343,1,1,343_1_2024-08-29,7,0,0,0,0,0,1,1,2525
343,1,1,343_1_2024-08-29,8,1,0,0,1,0,0,0,2129
343,1,1,343_1_2024-08-29,9,0,0,0,0,0,1,1,1756
343,1,1,343_1_2024-08-29,10,1,0,0,1,0,0,0,1779
343,2,2,343_2_2024-08-29,1,1,0,0,1,0,0,0,3554
343,2,2,343_2_2024-08-29,2,1,0,0,1,0,0,0,1682
343,2,2,343_2_2024-08-29,3,0,0,0,0,0,1,1,2200
343,2,2,343_2_2024-08-29,4,0,0,0,0,0,1,1,2039
343,2,2,343_2_2024-08-29,5,0,1,0,0,1,0,0,2024
343,2,2,343_2_2024-08-29,6,1,1,1,0,0,0,1,2248
343,2,2,343_2_2024-08-29,7,1,0,0,1,0,0,0,1650
343,2,2,343_2_2024-08-29,8,0,0,0,0,0,1,1,1468
343,2,2,343_2_2024-08-29,9,0,0,0,0,0,1,1,1582
343,2,2,343_2_2024-08-29,10,1,1,1,0,0,0,1,1850
343,3,3,343_3_2024-08-29,1,1,1,1,0,0,0,1,3184
343,3,3,343_3_2024-08-29,2,1,1,1,0,0,0,1,2027
343,3,3,343_3_2024-08-29,3,0,0,0,0,0,1,1,1695
343,3,3,343_3_2024-08-29,4,1,0,0,1,0,0,0,1770
343,3,3,343_3_2024-08-29,5,1,1,1,0,0,0,1,2802
343,3,3,343_3_2024-08-29,6,0,0,0,0,0,1,1,1665
343,3,3,343_3_2024-08-29,7,1,0,0,1,0,0,0,1698
343,3,3,343_3_2024-08-29,8,0,0,0,0,0,1,1,2469
343,3,3,343_3_2024-08-29,9,0,0,0,0,0,1,1,1813
343,3,3,343_3_2024-08-29,10,0,0,0,0,0,1,1,2017
346,1,1,346_1_2024-09-19,1,1,1,1,0,0,0,1,1371
346,1,1,346_1_2024-09-19,2,0,0,0,0,0,1,1,1532
346,1,1,346_1_2024-09-19,3,0,0,0,0,0,1,1,1946
346,1,1,346_1_2024-09-19,4,1,1,1,0,0,0,1,1564
346,1,1,346_1_2024-09-19,5,1,0,0,1,0,0,0,1926
346,1,1,346_1_2024-09-19,6,0,0,0,0,0,1,1,1349
346,1,1,346_1_2024-09-19,7,1,1,1,0,0,0,1,2129
346,1,1,346_1_2024-09-19,8,0,0,0,0,0,1,1,1426
346,1,1,346_1_2024-09-19,9,0,0,0,0,0,1,1,1519
346,1,1,346_1_2024-09-19,10,1,0,0,1,0,0,0,1149
346,2,2,346_2_2024-09-19,1,1,0,0,1,0,0,0,1386
346,2,2,346_2_2024-09-19,2,0,0,0,0,0,1,1,1465
346,2,2,346_2_2024-09-19,3,0,0,0,0,0,1,1,1575
346,2,2,346_2_2024-09-19,4,0,0,0,0,0,1,1,1327
346,2,2,346_2_2024-09-19,5,1,1,1,0,0,0,1,1559
346,2,2,346_2_2024-09-19,6,0,0,0,0,0,1,1,1148
346,2,2,346_2_2024-09-19,7,1,1,1,0,0,0,1,1678
346,2,2,346_2_2024-09-19,8,1,0,0,1,0,0,0,1309
346,2,2,346_2_2024-09-19,9,1,0,0,1,0,0,0,1428
346,2,2,346_2_2024-09-19,10,0,0,0,0,0,1,1,1685
346,3,3,346_3_2024-09-19,1,1,1,1,0,0,0,1,3006
346,3,3,346_3_2024-09-19,2,1,1,1,0,0,0,1,1246
346,3,3,346_3_2024-09-19,3,0,0,0,0,0,1,1,1911
346,3,3,346_3_2024-09-19,4,0,0,0,0,0,1,1,2053
346,3,3,346_3_2024-09-19,5,0,0,0,0,0,1,1,1263
346,3,3,346_3_2024-09-19,6,0,0,0,0,0,1,1,1228
346,3,3,346_3_2024-09-19,7,1,1,1,0,0,0,1,1281
346,3,3,346_3_2024-09-19,8,1,1,1,0,0,0,1,1291
346,3,3,346_3_2024-09-19,9,1,0,0,1,0,0,0,1542
346,3,3,346_3_2024-09-19,10,0,0,0,0,0,1,1,2721
347,1,1,347_1_2024-09-23,1,1,1,1,0,0,0,1,3095
347,1,1,347_1_2024-09-23,2,0,0,0,0,0,1,1,2016
347,1,1,347_1_2024-09-23,3,1,1,1,0,0,0,1,2017
347,1,1,347_1_2024-09-23,4,1,1,1,0,0,0,1,2401
347,1,1,347_1_2024-09-23,5,1,1,1,0,0,0,1,2401
347,1,1,347_1_2024-09-23,6,0,0,0,0,0,1,1,1617
347,1,1,347_1_2024-09-23,7,0,0,0,0,0,1,1,1865
347,1,1,347_1_2024-09-23,8,1,0,0,1,0,0,0,1789
347,1,1,347_1_2024-09-23,9,0,0,0,0,0,1,1,2133
347,1,1,347_1_2024-09-23,10,0,0,0,0,0,1,1,1844
347,2,2,347_2_2024-09-23,1,0,0,0,0,0,1,1,1545
347,2,2,347_2_2024-09-23,2,0,0,0,0,0,1,1,1550
347,2,2,347_2_2024-09-23,3,1,0,0,1,0,0,0,3169
347,2,2,347_2_2024-09-23,4,0,1,0,0,1,0,0,3176
347,2,2,347_2_2024-09-23,5,0,0,0,0,0,1,1,1602
347,2,2,347_2_2024-09-23,6,1,0,0,1,0,0,0,1376
347,2,2,347_2_2024-09-23,7,0,0,0,0,0,1,1,1393
347,2,2,347_2_2024-09-23,8,1,0,0,1,0,0,0,1081
347,2,2,347_2_2024-09-23,9,1,1,1,0,0,0,1,2583
347,2,2,347_2_2024-09-23,10,1,0,0,1,0,0,0,1813
347,3,3,347_3_2024-09-23,1,0,0,0,0,0,1,1,2102
347,3,3,347_3_2024-09-23,2,0,0,0,0,0,1,1,1238
347,3,3,347_3_2024-09-23,3,0,0,0,0,0,1,1,1326
347,3,3,347_3_2024-09-23,4,1,1,1,0,0,0,1,1516
347,3,3,347_3_2024-09-23,5,1,0,0,1,0,0,0,1479
347,3,3,347_3_2024-09-23,6,0,0,0,0,0,1,1,1767
347,3,3,347_3_2024-09-23,7,1,0,0,1,0,0,0,2718
347,3,3,347_3_2024-09-23,8,1,0,0,1,0,0,0,1625
347,3,3,347_3_2024-09-23,9,1,0,0,1,0,0,0,1834
347,3,3,347_3_2024-09-23,10,0,0,0,0,0,1,1,4052
348,1,1,348_1_2024-10-01,1,1,0,0,1,0,0,0,2718
348,1,1,348_1_2024-10-01,2,1,0,0,1,0,0,0,1615
348,1,1,348_1_2024-10-01,3,1,0,0,1,0,0,0,1517
348,1,1,348_1_2024-10-01,4,0,0,0,0,0,1,1,1988
348,1,1,348_1_2024-10-01,5,0,0,0,0,0,1,1,1435
348,1,1,348_1_2024-10-01,6,1,1,1,0,0,0,1,1713
348,1,1,348_1_2024-10-01,7,0,0,0,0,0,1,1,2967
348,1,1,348_1_2024-10-01,8,0,0,0,0,0,1,1,1433
348,1,1,348_1_2024-10-01,9,1,1,1,0,0,0,1,1317
348,1,1,348_1_2024-10-01,10,0,0,0,0,0,1,1,1567
348,2,2,348_2_2024-10-01,1,1,1,1,0,0,0,1,1797
348,2,2,348_2_2024-10-01,2,1,1,1,0,0,0,1,1801
348,2,2,348_2_2024-10-01,3,1,1,1,0,0,0,1,2254
348,2,2,348_2_2024-10-01,4,0,0,0,0,0,1,1,1602
348,2,2,348_2_2024-10-01,5,0,0,0,0,0,1,1,1417
348,2,2,348_2_2024-10-01,6,0,0,0,0,0,1,1,1904
348,2,2,348_2_2024-10-01,7,1,1,1,0,0,0,1,1352
348,2,2,348_2_2024-10-01,8,1,1,1,0,0,0,1,1505
348,2,2,348_2_2024-10-01,9,0,0,0,0,0,1,1,1483
348,2,2,348_2_2024-10-01,10,0,0,0,0,0,1,1,1762
348,3,3,348_3_2024-10-01,1,1,1,1,0,0,0,1,1411
348,3,3,348_3_2024-10-01,2,0,0,0,0,0,1,1,1236
348,3,3,348_3_2024-10-01,3,0,0,0,0,0,1,1,1369
348,3,3,348_3_2024-10-01,4,0,0,0,0,0,1,1,2057
348,3,3,348_3_2024-10-01,5,1,1,1,0,0,0,1,1236
348,3,3,348_3_2024-10-01,6,1,1,1,0,0,0,1,1118
348,3,3,348_3_2024-10-01,7,1,1,1,0,0,0,1,1000
348,3,3,348_3_2024-10-01,8,1,1,1,0,0,0,1,1049
348,3,3,348_3_2024-10-01,9,0,0,0,0,0,1,1,1418
348,3,3,348_3_2024-10-01,10,0,0,0,0,0,1,1,1368
